"","STATE","DISTRICT","TEH_NAME","BLOCK_NAME","LAT","LON","SITE_NAME","SITE_TYPE","WLCODE","YEAR_OBS","MONSOON","POMRB","POMKH","PREMON","temp_pomrb","temp_premon","temp_monsoon","temp_pomkh","year","STATE_UT_NAME","rain_pomrb","rain_premon","rain_monsoon","rain_pomkh"
"168","TG","Khammam","Garla","Garla",17.4875,80.13777778,"Garla-PZ 1","Bore Well","W04287",1999,".54","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"169","TG","Khammam","Garla","Garla",17.49166667,80.14583333,"Kunavaram-1","Dug Well","W04288",1999,"3.09","4.83","3.78","5.7",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"170","TG","Khammam","Talada","Thallada",17.21138889,80.53388889,"Kallur1","Dug Well","W04302",1999,".8","2.7","1.98","3.58",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"171","TG","Khammam","Santhupalli","Sathupalli",17.1825,80.89305556,"Gangavaram2","Dug Well","W04300",1999,".7","5.36","3.05","4.72",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"172","TG","Khammam","Santhupalli","Sathupalli",17.21666667,80.86666667,"Kistaram","Dug Well","W04301",1999,"5.6","4.42","6.1","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"173","TG","Khammam","Tirumalayapalem","Tirumalalayapelm",17.29083333,79.92388889,"Nayakangudem1","Dug Well","W04819",1999,"4.45","3.24","5.15","4.63",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"174","TG","Khammam","Enkur","Enkur",17.37916667,80.38055556,"Rajalingala","Dug Well","W04805",1999,"7.9","6.72","7.35","8.39",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"175","TG","Khammam","Enkur","Enkur",17.33416667,80.43361111,"Enkur","Bore Well","W04042",1999,"5.16","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"176","TG","Khammam","Chandrugonda","Chandrugonda",17.375,80.63333333,"Chandragonda","Dug Well","W04035",1999,"5.42","6.6","8.3","7.36",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"177","TG","Khammam","Kamepalli","Kamepalli",17.42083333,80.25416667,"Kothalingala","Dug Well","W04290",1999,"7.75","3.1","6.53","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"178","TG","Khammam","Aswaraopet","Aswaraopet",17.33333333,81.15,"Vinayakapuram","Dug Well","W04789",1999,"4.14","8.52","5.51","6.91",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"179","TG","Khammam","Aswaraopet","Aswaraopet",17.39583333,81.08333333,"Aspaka","Dug Well","W03833",1999,"1.78","3.82","2.65","6.91",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"180","TG","Khammam","Dammapeta","Dammapeta",17.25944444,81.0125,"Dhammapeta","Dug Well","W04040",1999,"1.26","8.32","2.63","2.85",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"181","TG","Khammam","Dammapeta","Dammapeta",17.30416667,80.92083333,"Gandugulapalli-2","Tube Well","W04283",1999,"14","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"182","TG","Khammam","Malkalapalli","Mulakalapalli",17.43333333,80.875,"Jagannathapuram","Dug Well","W04298",1999,"1.83","3.85","4.72","5.17",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"183","TG","Khammam","Tekulapalli","Tekulapalli",17.61666667,80.50833333,"Madira1","Bore Well","W04816",1999,".76","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"184","TG","Khammam","Tekulapalli","Tekulapalli",17.56666667,80.5,"Tekulapally","Dug Well","W04818",1999,"4.08","5.83","6.41","11.43",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"185","TG","Khammam","Nelakondapalli","Nelakondapalli",17.06666667,80.01666667,"Madharam","Bore Well","W04809",1999,"26.2","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"186","TG","Khammam","Warangal","Madhira",16.91666667,80.35694444,"Sampathnagar","Dug Well","W04820",1999,"3.11","4.36","4.05","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"187","TG","Khammam","Chandrugonda","Chandrugonda",17.31666667,80.73333333,"Erragunta","Dug Well","W04036",1999,"1.79","3.73","3.18","6.32",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"188","TG","Khammam","Aswapuram","Aswapuram",17.85444444,80.89527778,"Dummagudem","Dug Well","W04034",1999,"7.89","10.6","9.25","11.09",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"189","TG","Khammam","Bhadrachalam","Bhadrachalam",17.65444444,81.07611111,"Thotapally","Dug Well","W04792",1999,"3.7","10.05","4.62","16.98",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"190","TG","Khammam","Cherla","Dummagudem",17.91666667,80.91666667,"Parnasala","Dug Well","W04793",1999,"8.28","10.25","9.55","10.95",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"191","TG","Khammam","Pinapaka","Pinapaka",18.05555556,80.74583333,"Yedulla Bayyaram-PZ 2","Tube Well","W04812",1999,"7.25","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"192","TG","Khammam","Cherla","Cherla",18.03333333,80.85,"Tegad","Dug Well","W04795",1999,"7.17","11.58","9.8","12.91",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"193","TG","Khammam","Cherla","Cherla",18.04166667,80.85,"Cherla","Bore Well","W04037",1999,"7.41","'0","'0","'0",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"194","TG","Khammam","Wazeed","Wazeedu",18.3,80.55,"Venkatapuram2","Dug Well","W04822",1999,"3.68","11.88","5.75","11.53",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"195","TG","Khammam","Wazeed","Wazeedu",18.375,80.53333333,"Pragallapalle","Dug Well","W04821",1999,".98","4.36","1.75","3.63",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"196","TG","Khammam","Kusumanchi","Kusumanchi",17.225,80.05,"Tallampad","Dug Well","W04807",1999,"4.2","3.77","4.24","6.3",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"197","TG","Khammam","Julurpad","Julurpad",17.49166667,80.50833333,"Sujatanagaram","Dug Well","W04806",1999,"4.66","7.98","6.05","8.88",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"198","TG","Khammam","Talada","Thallada",17.21666667,80.425,"Tallada","Dug Well","W04815",1999,".95","3.5","1.88","2.45",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"199","TG","Khammam","Penuballi","Penuballi",17.25416667,80.76972222,"Sitarampuram","Dug Well","W04811",1999,"1.67","5.96","4.58","6.08",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"200","TG","Khammam","Bayyaram","Bayyaram",17.6,80.15,"Gandhampally","Dug Well","W04281",1999,"6.58","4.96","3.75","8.6",26.36833333,32.14166667,28.672,25.567,1999,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"201","TG","Khammam","Kunavaram","Kunavaram",17.58333333,81.25,"Kunavaram-2","Dug Well","W04297",1998,"'0","6.09","'0","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"202","TG","Khammam","Aswaraopet","Aswaraopet",17.24777778,81.10833333,"Ashwaraopet","Dug Well","W03832",1998,"3.91","9.83","'0","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"203","TG","Khammam","Bayyaram","Bayyaram",17.56666667,80.24166667,"Nehrunagar","Dug Well","W04790",1998,"6.35","11.35","4.65","13.28",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"204","TG","Khammam","Yellandu","Yellandu",17.61611111,80.35416667,"Yellanadu","Dug Well","W04823",1998,"4.06","4.06","4.76","3.54",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"205","TG","Khammam","Bhadrachalam","Bhadrachalam",17.73333333,81.1,"Lakshmipuram","Dug Well","W04791",1998,"5.2","7.2","4.7","7.66",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"206","TG","Khammam","Kothagudem","Kothagudem",17.54583333,80.65,"Kottagudem","Dug Well","W04295",1998,"8.99","6.78","6.04","5.99",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"207","TG","Khammam","Palvancha","Palwancha",17.59444444,80.71666667,"Kesavapuram","Dug Well","W04299",1998,"3.54","7.06","4.12","3.13",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"208","TG","Khammam","Chintur","Chintur",17.83333333,81.66666667,"Mothugundam","Dug Well","W04797",1998,".3","2.59","2.44","2.59",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"209","TG","Khammam","Chintur","Chintur",17.74166667,81.52333333,"Lakkavaram","Dug Well","W04796",1998,".91","6.34","4.56","6.08",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"210","TG","Khammam","Chintur","Chintur",17.75,81.58333333,"Chinturu","Dug Well","W04038",1998,"3.46","5.73","3.6","7.68",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"211","TG","Khammam","Chintur","Chintur",17.75444444,81.17138889,"Edugarallapalli","Dug Well","W04039",1998,"4.15","6.54","4.58","6.95",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"212","TG","Khammam","Chintur","Chintur",17.775,81.28611111,"Sarivela","Dug Well","W04799",1998,"1.3","4.3","3.5","5.32",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"213","TG","Khammam","Dummagudem","Dummagudem",17.78333333,80.9,"Etapaka(bh)","Bore Well","W04041",1998,"'0","9.31","'0","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"214","TG","Khammam","Burgampahad","Burgampahad",17.66666667,80.88333333,"Badrachalam","Dug Well","W03914",1998,"8.83","10.14","7.65","11.55",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"215","TG","Khammam","Penuballi","Penuballi",17.20888889,80.78055556,"Annapareddipalli","Dug Well","W03835",1998,"7.07","7.91","4.88","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"216","TG","Khammam","Pinapaka","Pinapaka",18.125,80.725,"Edira","Dug Well","W04043",1998,".75","6.13","3.16","8.65",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"217","TG","Khammam","Garla","Garla",17.49166667,80.14583333,"Kunavaram-1","Dug Well","W04288",1998,"4.1","2.73","2.1","3.81",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"218","TG","Khammam","Talada","Thallada",17.21138889,80.53388889,"Kallur1","Dug Well","W04302",1998,".47","3",".4","4.7",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"219","TG","Khammam","Santhupalli","Sathupalli",17.1825,80.89305556,"Gangavaram2","Dug Well","W04300",1998,".35","7.21",".85","7.55",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"220","TG","Khammam","Santhupalli","Sathupalli",17.21666667,80.86666667,"Kistaram","Dug Well","W04301",1998,".82","7.44","4.6","9.27",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"221","TG","Khammam","Tirumalayapalem","Tirumalalayapelm",17.29083333,79.92388889,"Nayakangudem1","Dug Well","W04819",1998,"2.96","3.08","2.34","3.81",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"222","TG","Khammam","Enkur","Enkur",17.37916667,80.38055556,"Rajalingala","Dug Well","W04805",1998,"5.8","6.28","6.15","7.9",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"223","TG","Khammam","Chandrugonda","Chandrugonda",17.375,80.63333333,"Chandragonda","Dug Well","W04035",1998,"4.9","6.42","4.46","9.07",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"224","TG","Khammam","Kamepalli","Kamepalli",17.42083333,80.25416667,"Kothalingala","Dug Well","W04290",1998,"4.2","9.36","5.04","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"225","TG","Khammam","Aswaraopet","Aswaraopet",17.33333333,81.15,"Vinayakapuram","Dug Well","W04789",1998,"8.45","8.17","6.55","9.01",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"226","TG","Khammam","Aswaraopet","Aswaraopet",17.39583333,81.08333333,"Aspaka","Dug Well","W03833",1998,"1.74","4.71","1.59","5.72",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"227","TG","Khammam","Dammapeta","Dammapeta",17.25944444,81.0125,"Dhammapeta","Dug Well","W04040",1998,".68","4.04","2.38","3.01",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"228","TG","Khammam","Malkalapalli","Mulakalapalli",17.43333333,80.875,"Jagannathapuram","Dug Well","W04298",1998,".61","'0","3.62","6.13",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"229","TG","Khammam","Tekulapalli","Tekulapalli",17.56666667,80.5,"Tekulapally","Dug Well","W04818",1998,"3.8","9.12","5.58","11.36",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"230","TG","Khammam","Warangal","Madhira",16.91666667,80.35694444,"Sampathnagar","Dug Well","W04820",1998,"3","6.36","2.04","7.07",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"231","TG","Khammam","Chandrugonda","Chandrugonda",17.31666667,80.73333333,"Erragunta","Dug Well","W04036",1998,"2.92","6.02","1.47","'0",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"232","TG","Khammam","Aswapuram","Aswapuram",17.85444444,80.89527778,"Dummagudem","Dug Well","W04034",1998,"8.7","10.35","9","10.17",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"233","TG","Khammam","Bhadrachalam","Bhadrachalam",17.65444444,81.07611111,"Thotapally","Dug Well","W04792",1998,"7.96","11.42","7.42","15.32",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"234","TG","Khammam","Cherla","Dummagudem",17.91666667,80.91666667,"Parnasala","Dug Well","W04793",1998,"7.9","9.2","9.14","8.9",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"235","TG","Khammam","Cherla","Cherla",18.03333333,80.85,"Tegad","Dug Well","W04795",1998,".96","10.3","9.02","11.94",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"236","TG","Khammam","Wazeed","Wazeedu",18.3,80.55,"Venkatapuram2","Dug Well","W04822",1998,"5.98","11.41","5.4","10.76",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"237","TG","Khammam","Wazeed","Wazeedu",18.375,80.53333333,"Pragallapalle","Dug Well","W04821",1998,".26","9.28",".6","5.66",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"238","TG","Khammam","Kusumanchi","Kusumanchi",17.225,80.05,"Tallampad","Dug Well","W04807",1998,"3.15","4.09","1.81","5.62",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"239","TG","Khammam","Julurpad","Julurpad",17.49166667,80.50833333,"Sujatanagaram","Dug Well","W04806",1998,"5.3","7.72","4.63","10.26",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"240","TG","Khammam","Talada","Thallada",17.21666667,80.425,"Tallada","Dug Well","W04815",1998,"2.15","2.89","1.45","5.01",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"241","TG","Khammam","Penuballi","Penuballi",17.25416667,80.76972222,"Sitarampuram","Dug Well","W04811",1998,"3.77","4.52","3.56","4.52",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"242","TG","Khammam","Penuballi","Penuballi",17.20694444,80.76388889,"Sattupalle(pn)","Bore Well","W04810",1998,"5.46","3.53","7.21","7.4",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"243","TG","Khammam","Bayyaram","Bayyaram",17.6,80.15,"Gandhampally","Dug Well","W04281",1998,"3.1","5.92","3.16","6.95",27.43966667,33.41266667,29.24433333,25.682,1998,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"244","TG","Khammam","Kunavaram","Kunavaram",17.58333333,81.25,"Kunavaram-2","Dug Well","W04297",1997,"7.08","6.04","5.92","6.91",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"245","TG","Khammam","Bayyaram","Bayyaram",17.6,80.15,"Gandhampally","Dug Well","W04281",1997,"8.02","4.89","5.72","8.27",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"246","TG","Khammam","Bayyaram","Bayyaram",17.56666667,80.24166667,"Nehrunagar","Dug Well","W04790",1997,"7.66","7.9","6.18","12.11",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"247","TG","Khammam","Yellandu","Yellandu",17.61611111,80.35416667,"Yellanadu","Dug Well","W04823",1997,"4.38","3.61","4.31","4.66",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"248","TG","Khammam","Bhadrachalam","Bhadrachalam",17.73333333,81.1,"Lakshmipuram","Dug Well","W04791",1997,"5.2","6.79","5.79","8.34",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"249","TG","Khammam","Kothagudem","Kothagudem",17.54583333,80.65,"Kottagudem","Dug Well","W04295",1997,"6.16","6.39","6.34","6.62",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"250","TG","Khammam","Palvancha","Palwancha",17.59444444,80.71666667,"Kesavapuram","Dug Well","W04299",1997,"4.84","4.09","5.69","8.36",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
"251","TG","Khammam","Chintur","Chintur",17.83333333,81.66666667,"Mothugundam","Dug Well","W04797",1997,".43",".88","4.58","3.17",25.75633333,32.21066667,29.32433333,26.83166667,1997,"ANDHRA PRADESH",7.4,75.56666667,236.7,45.3
